title,job_type,salary,skills,address,company_name,company_description
Junior - SQL/PL ORACEL DEV (ERP Soft),FULL_TIME,500 - 600 USD,"ERP, SQL","183 Nguyễn Văn Trỗi, Phu Nhuan, Ho Chi Minh",Hoa Sen Group,CÔNG TY CỔ PHẦN TẬP ĐOÀN HOA SEN (HSG)
Solution Architect,FULL_TIME,"2,500 - 3,500 USD","Software Architect, ReactJS, Blockchain","The Hive tower, 26 Huynh Khuong Ninh, Dakao Ward , District 1, Ho Chi Minh",Infinity Blockchain Labs (IBL),IBL focuses on “integrating blockchain core technologies into services”
"Jr/Sr PHP Web Dev (HTML5, CSS) ~ $1000",FULL_TIME,Up to $1000,"PHP, HTML5, CSS","Toà Nhà Viwaseen, Số 48, Đường Tố Hữu, Hà Nội, Nam Tu Liem, Ha Noi",Tower  Hanoi," Tower Hanoi hoạt động trong lĩnh vực phát triển phần mềm ứng dụng và game cho Desktop, Mobille"
"Mobile Apps (Android, iOS, React Native)",FULL_TIME,"800 - 1,500 USD","iOS, Android, React Native","1 Dao Duy Anh, Dong Da, Ha Noi",Neos Việt Nam,Neos VN là công ty IT 100% vốn Nhật Bản chuyên thiết kế phát triển ứng dụng chạy trên nền smartphone
"IT Operations (Help Desk, English)",FULL_TIME,"1,000 - 2,000 USD","Agile, English, IT Support","87 Vuong Thua Vu, Thanh Xuan, Ha Noi",SignKeys,Signkeys Technology Vietnam - Center of Excellence
UI/UX Designer (Web & Mobile Apps),FULL_TIME,You'll love it,"UI-UX, HTML5, CSS","BCons Tower, 4A/167A Duong D1, P.25, Binh Thanh, Ho Chi Minh",AES Technologies,Strategizing Your Business
"QA Engineer (Automation Tester, Java)",FULL_TIME,"800 - 1,100 USD","QA QC, Java, Tester","16 Le Quy Don, Phu Nhuan, Ho Chi Minh",Nakivo,Providing continuous data protection software for VMware-based virtual servers.
Devops Engineer,FULL_TIME,You'll love it,"DevOps, Python, Linux","Tòa nhà Melody 2, N1, Điện Biên Phủ, P. 25, Binh Thanh, Ho Chi Minh",ELCA,ELCA is a leading Swiss Information Technology Services Company
"Cloud Engineer (Oracle, Database)",FULL_TIME,You'll love it,"Cloud, Database, Oracle","Tòa nhà Melody 2, N1, Điện Biên Phủ, P. 25, Binh Thanh, Ho Chi Minh",ELCA,ELCA is a leading Swiss Information Technology Services Company
JAVA Tech Lead,FULL_TIME,You'll love it,"Java, Manager","Tòa nhà Melody 2, N1, Điện Biên Phủ, P. 25, Binh Thanh, Ho Chi Minh",ELCA,ELCA is a leading Swiss Information Technology Services Company
"Senior DevOps Engineer (Python, Ruby)",FULL_TIME,Up to $2500,"DevOps, Python, Ruby","FPT Software Đường D1 Phường Tân Phú , District 9, Ho Chi Minh",FPT Software,The leading provider of software outsourcing services in Vietnam
"Backend Engineer ( Java, Golang )",FULL_TIME,"1,000 - 2,500 USD","Java, Golang","Tower 2 ( Adayroi Building), Times City, 458 Minh Khai, Vinh Tuy Ward, Hai Ba Trung District, Ha Noi., Hai Ba Trung, Ha Noi",VinID (Member of VinGroup),VinID Joint Stock Company - Member of VinGroup
"Frontend Dev (JavaScript,ReactJS) ~$2500",FULL_TIME,You'll love it,"ReactJS, CSS, JavaScript","139 Hong Ha, Phu Nhuan, Ho Chi Minh",Autonomous,Our mission is to “make everything autonomous” through blockchain technologies.
".NET WinForm Developer (C#, SQL)",FULL_TIME,"Up to 1,000 usd",".NET, C#, SQL","Cao ốc Hoàng Việt, 34 Hoàng Việt, P. 4, Tan Binh, Ho Chi Minh",OneSystem,"Onesystem là đối tác của SAP, triển khai ERP – SAP Business One và phát triển các ứng dụng quản lý."
Business Analyst (Agile),FULL_TIME,You'll love it,"Business Analyst, Agile","HCM, Other, Ho Chi Minh",Ola City Vietnam,Ola City Vietnam
"Data Engineer (Database,Data warehouses)",FULL_TIME,You'll love it,"Database, SQL, NoSQL","Floor 3, 101-103-105-107 Nguyen Thi Minh Khai, Ben Thanh Ward, District 1, Ho Chi Minh",TAPTAP,Ứng dụng vàng trong làng tích-đổi điểm!
Senior Front-End Developers (ReactJS),FULL_TIME,"1,000 - 1,800 USD","ReactJS, AngularJS, JavaScript","302 Le Van Sy, Tan Binh, Ho Chi Minh",TP&P Technology,"Tech Startup Incubator, Software Development Services, and Salesforce Consulting & Customization"
Business Analyst,FULL_TIME,You'll love it,"Business Analyst, Product Manager","E-Town Central, tầng 24, số 11 Đoàn Văn Bơ, P.12, District 4, Ho Chi Minh",VinHMS,HMS is a young startup of VinGroup
Senior Java Developer (SpringBoot/SQL),FULL_TIME,You'll love it,"Java, SQL, Spring","20 Nguyen Dang Giai, District 2, Ho Chi Minh",Home Credit Vietnam ,Home Credit Vietnam Finance Company Limited 
"Junior .NET Developers (C#, ASP.NET)",FULL_TIME,Thỏa thuận,".NET, C#, ASP.NET","Số 3A ngõ 495 Nguyễn Trãi, Thanh Xuan, Ha Noi",JUST-IN-TIME SOLUTIONS (JITS),JITS - Cung cấp giải pháp phần mềm cho các ngân hàng và công ty tài chính hàng đầu ở Đông Nam Á
Front-end Developer,FULL_TIME,"800 - 1,000 USD","ReactJS, HTML5","191 Nam Kỳ Khởi NGhĩa, Phường 7, District 3, Ho Chi Minh",Yeah1 Network,Yeah1 Network is the number 1 multi channel network in Aisa.
Image Processing Engineer - C/C++/Python,FULL_TIME,Competitive package,"C language, Python, C++","Lotte Tower, 54 Lieu Giai, Ba Dinh, Ha Noi",Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),Let’s Challenge Together! And Update Yourself!
"Dev Operations Application (C#, PHP)",FULL_TIME,"1,300 - 2,000 USD","C#, PHP, DevOps","1B Yet Kieu , Hoan Kiem, Ha Noi",Citigo Software,Citigo là công ty cung cấp giải pháp công nghệ cho doanh nghiệp phổ biến tại Đông Nam Á.
"Senior Automation Tester (Mobile, Web)",FULL_TIME,Attractive salary!,"Tester, Java, QA QC","The Emporium, 3rd Floor, 184 Le Dai Hanh, Ward 15, District 11, Ho Chi Minh city, District 11, Ho Chi Minh",ekino Vietnam,French IT company providing excellent digital solutions
System Developer (C/C++),FULL_TIME,You'll love it,"C++, Linux, System Engineer","Nguyễn Văn Trỗi, Phu Nhuan, Ho Chi Minh", CyberOne Security,CyberOne Việt Nam
"Java Developers (Spring, J2EE)",FULL_TIME,"700 - 1,300 USD","Java, J2EE, Spring","266 Doi Can, Ba Dinh, Ha Noi",DTS Software Vietnam,DTS là công ty 100% vốn của Nhật Bản với lĩnh vực hoạt động chính là phát triển phần mềm và BPO.
"Full Stack Developer (.Net, Java, PHP..)",FULL_TIME,You'll love it,"PHP, Python, ASP.NET","364 Cong Hoa, Tan Binh, Ho Chi Minh",IVC (ISB Vietnam),ISB Vietnam Company Limited was established in 2003 with 100% investment of ISB Japan Group
"Sr. Frontend Devs (HTML/CSS,Javascript)",FULL_TIME,"Up to $1,500","JavaScript, HTML5, CSS","10th level Saigon Centre Tower 2 Lê Lợi, District 1, Ho Chi Minh",Techbase Vietnam,TECHBASE  VIETNAM
Leader Backend(JavaScript/NodeJS) ~$2000,FULL_TIME,Very competitive ~$2000,"JavaScript, NodeJS, ReactJS","32/2 Thong Nhat, Phuong 10, Go Vap, Ho Chi Minh",Fitmed,"Tư vấn chiến lược, cung cấp phần mềm ngành y"
".NET Developer (C#, MVC)",FULL_TIME,"500 - 1,500 USD","ASP.NET, MVC, .NET","Tầng 13, Tòa nhà 789, số 147 Hoàng Quốc Việt, Cầu Giấy, Hà Nội, Cau Giay, Ha Noi",Ominext,Công ty hoạt động trong lĩnh vực cung cấp giải pháp và tích hợp hệ thống thông tin y tế cho Nhật Bản
Sr. Fullstack Engineer (NodeJS/ReactJS),FULL_TIME,Very attractive salary,"JavaScript, NodeJS, ReactJS","10th Floor, Mekong Tower, 235 Cong Hoa, Ward 13, Tan Binh, Ho Chi Minh",ShopBack,ShopBack - The Smarter Way to Shop
JavaScript Developer (Node JS/ React JS),FULL_TIME,You'll love it,"ReactJS, JavaScript, NodeJS","219 Trung Kính, Yên Hòa, Cau Giay, Ha Noi",TASTECH PTE. LTD,TASTECH là công ty về công nghệ 100% vốn Singapore. 
"PHP Developer (Laravel, ReactJS)",FULL_TIME,Up to $1500,"PHP, ReactJS, Laravel","11 Duy Tân, Cau Giay, Ha Noi",NOVAON DIGITAL GROUP,Novaon Group là Top 10 công nghệ 4.0 và Top 8 trong 500 doanh nghiệp tăng trưởng nhanh nhất VN 2020.
Software QA Engineer (Manual),FULL_TIME,You'll love it,"Tester, Agile, QA QC","106 Nguyen Van Troi, Phu Nhuan, Ho Chi Minh",Cybozu Vietnam,"A DEVELOPMENT BRANCH OF CYBOZU, NO.1 GROUPWARE MAKER IN JAPAN"
Ruby on Rails Developer (Middle/Senior),FULL_TIME,"1,000 - 2,500 USD","Ruby on Rails, JavaScript, Ruby","Lầu 5, Tòa Nhà Scetpa, 19A Cộng Hoà, Phường 12, Tan Binh, Ho Chi Minh",Symphony Creative Solutions (SCS),"Less effort, more efficiency"
"3 PHP Dev (JavaScript, HTML5) Upto 1500$",FULL_TIME,"Upto  1,500 usd","PHP, HTML5, JavaScript","32 - lô TT02 - HD Mon City, 4 Hàm Nghi, Nam Tu Liem, Ha Noi",Nexty Việt Nam,Nexty Việt Nam - Một công ty công nghệ Blockchain hàng đầu khu vực Châu Á
Frontend Dev (ReactJS/Javascript)~ 1500$,FULL_TIME,"Upto 1,500 usd","ReactJS, Linux, Database","32 - lô TT02 - HD Mon City, 4 Hàm Nghi, Nam Tu Liem, Ha Noi",Nexty Việt Nam,Nexty Việt Nam - Một công ty công nghệ Blockchain hàng đầu khu vực Châu Á
Senior Java Developers,FULL_TIME,"1,000 - 1,800 USD","Java, ReactJS, Spring","302 Le Van Sy, Tan Binh, Ho Chi Minh",TP&P Technology,"Tech Startup Incubator, Software Development Services, and Salesforce Consulting & Customization"
Up to $1000 - 02 QA/QC Engineers,FULL_TIME,"500 - 1,000 USD","Agile, Tester, QA QC","Sarimi A2, 00-01, 74 Nguyen Co Thach, An Loi Dong, District 02, District 2, Ho Chi Minh",Vulcan Labs,Vulcan Labs
Java/.NET Developers (MySQL),FULL_TIME,"800 - 1,200 USD","Java, MySQL, .NET","324 Tây Sơn, Dong Da, Ha Noi",Nissho Electronics,Phát triển phần mềm outsource
IoT Embedded System Engineer,FULL_TIME,You'll love it,"System Engineer, C++, Embedded","208 Nguyen Trai, District 1, Ho Chi Minh",SkyLab, SkyLab believes in the connectivity and network of things
"Fullstack Ruby Developer (Ruby,ReactJS)",FULL_TIME,You'll love it,"Ruby, Ruby on Rails, ReactJS","208 Nguyen Trai, District 1, Ho Chi Minh",SkyLab, SkyLab believes in the connectivity and network of things
"Senior Android Developer (Kotlin, MVC)",FULL_TIME,You'll love it,"Android, MVC, Kotlin","69 D2, Binh Thanh, Ho Chi Minh",Dirox,A high quality Software Products and Websites Outsourcing company
03 PHP Team Leaders,FULL_TIME,You'll love it,"PHP, Team Leader, Laravel","EBM Building, 394 Ung Van Khiem Street, Binh Thanh, Ho Chi Minh",RiverCrane Vietnam,Hãy cùng chúng tôi xây dựng và phát triển RiverCrane vững mạnh cùng với tương lai của chính bạn.
Senior Flutter Developer,FULL_TIME,You'll love it,"Hybrid, OOP, English","69 D2, Binh Thanh, Ho Chi Minh",Dirox,A high quality Software Products and Websites Outsourcing company
"Web PHP Developer (Laravel, Wordpress)",FULL_TIME,You'll love it,"PHP, Wordpress, Laravel","Tòa nhà Devspace, Số 86 Đường Đinh Tiên Hoàng, Phường 1, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Binh Thanh, Ho Chi Minh","MOJA Co., Ltd.",Make a smile more than now in the world.
Android Developer,FULL_TIME,You'll love it,"Android, Java","An Phú Plaza, Floor 10, 117-119 Ly Chinh Thang, Ward 7, District 10, Ho Chi Minh",Wirecard (Vietnam),Increase businesses’ value and ease people lives by providing digital payment technology.
"Junior ReactJS dev (JavaScript, HTML5)",FULL_TIME,"500 - 1,000 USD","ReactJS, HTML5, JavaScript","Vinhomes Gardenia - Hàm Nghi - Mỹ Đình 1, Tay Ho, Ha Noi",CAR FROM JAPAN,If you are passionate about global e-commerce; you'll love working with us.
Senior Database Developer (PostgreSQL),FULL_TIME,"1,000 - 1,800 USD","PostgreSql, Database","QTSC Building 1, Quang Trung Software City, District 12, Ho Chi Minh",LARION,One of the leading software outsourcing services and business solutions provider
Full-stack Dev (Golang/ Nodejs),FULL_TIME,"1,000 - 1,500 USD","Golang, NodeJS","191 Nam Kỳ Khởi NGhĩa, Phường 7, District 3, Ho Chi Minh",Yeah1 Network,Yeah1 Network is the number 1 multi channel network in Aisa.
"Automation Tester (Selenium, Jenkins)",FULL_TIME,You'll love it,"Tester, Python, JavaScript","5th Floor, TechnoSoft Building, 15/8 Duy Tan Str, Cau Giay, Ha Noi",Tap Hospitality Vietnam,Tap is a hotel-specific solution vendor. Establishment in 1987 in Japan
Test Engineer - Up to $1500,FULL_TIME,"600 - 1,500 USD","Tester, English","Tầng 34, tòa nhà Keangnam Landmark 72, đường Phạm Hùng, Nam Tu Liem, Ha Noi",LG Development Center Vietnam,LG Vehicle Component Solutions Development Center Vietnam
"Fullstack Developer (ReactJS, NodeJS)",FULL_TIME,You'll love it,"ReactJS, MySQL, NodeJS","244 Cống Quỳnh, Pham Ngu Lao Ward, District 1, Ho Chi Minh",Live group,Business solutions made simple
Senior Python Developer,FULL_TIME,You'll love it,"Python, Database, PostgreSql","69 D2, Binh Thanh, Ho Chi Minh",Dirox,A high quality Software Products and Websites Outsourcing company
Senior Front-End Developer,FULL_TIME,"1,500 - 2,000 USD","Java, CSS, JavaScript","02 Hồng Hà, Tan Binh, Ho Chi Minh",Karros Technologies,Innovative Transportation Solutions
Senior VueJS Developer,FULL_TIME,You'll love it,"VueJS, JavaScript, Hybrid","69 D2, Binh Thanh, Ho Chi Minh",Dirox,A high quality Software Products and Websites Outsourcing company
Experienced C++ Developer (Linux),FULL_TIME,You'll love it,"C++, Linux, Embedded","121 Le Loi, District 1, Ho Chi Minh",DEK Technologies,An Australian outsourcing design company with experience in all aspects of project life cycle
"Java Dev (Spring, SQL) ~$1500",FULL_TIME,Up to 1500 usd,"Java, SQL, Spring"," ANNA Building, Quang Trung Software City,, District 12, Ho Chi Minh",BBV Vietnam,"BBV Vietnam stands for top quality in consulting, first class software engineering"
"4 Mobile Developer (iOS,Android,Hybrid)",FULL_TIME,"800 - 2,000 USD","Android, iOS, React Native","260 Nguyễn Tiểu La, phường 8, quận 10, Thành phố Hồ Chí Minh, District 10, Ho Chi Minh",Brickmate Viet Nam,BrickMate Group 
"Java Developer (Spring, Linux, Docker)",FULL_TIME,"800 - 1,200 USD","Java, Linux, Spring","số 81 Vũ Trọng Phụng, Thanh Xuan, Ha Noi",TechAsians,TECHASIANS
Backend Engineer/ AI Data Scientist,FULL_TIME,You'll love it,"Python, Database","Toong Co-working Space 3/F 126 Nguyễn Thị Minh Khai, Phường 6, Quận 3, District 3, Ho Chi Minh",Colibri Growth,Colibri Growth
Full-stack Software Engineer,FULL_TIME,You'll love it,"JavaScript, ReactJS, DevOps","Toong Co-working Space 3/F 126 Nguyễn Thị Minh Khai, Phường 6, Quận 3, District 3, Ho Chi Minh",Colibri Growth,Colibri Growth
"Senior Frontend (JavaScript, HTML5, CSS)",FULL_TIME,"1,600 - 1,900 USD","JavaScript, HTML5, CSS","16 Le Quy Don, Phu Nhuan, Ho Chi Minh",Nakivo,Providing continuous data protection software for VMware-based virtual servers.
Senior Software Engineer (Nodejs),FULL_TIME,"1,200 - 2,000 USD","NodeJS, JavaScript","Waseco Building - 10 Pho Quang Street, Ward 02, Tan Binh District, Ho Chi Minh, Tan Binh, Ho Chi Minh",Pizza Hut Digital Ventures,Pizza Hut Digital Ventures
Java Developer ( Middle/Senior),FULL_TIME,"800 - 1,500 USD","Java, MySQL, Spring","374 Vo Van Tan Street, District 3, Ho Chi Minh",UNIT Corp,UNIT CORP
"Web Developer (HTML5, Wordpress)",FULL_TIME,"600 - 1,200 USD","HTML5, Wordpress, PHP","9th Floor, Capital Place, 6 Thái Văn Lung, District 1, Ho Chi Minh",KILALA Communication,KILALA Communication
"Technical Architect (iOS, Swift, NodeJS)",FULL_TIME,You'll love it,"Software Architect, iOS, Swift","43 Hồ Văn Huê, Phu Nhuan, Ho Chi Minh",Floware,"Floware designs, develops, and distributes productivity software"
"Technical Data Analyst (SQL, Python)",FULL_TIME,"1,500 - 2,500 USD","Database, Python, SQL","Floor 4th, Friendship Tower - 31 Lê Duẫn, Phường Bến Nghé, District 1, Ho Chi Minh",Woowa Brothers,Woowa Brothers Viet Nam 
Senior QA Engineer,FULL_TIME,You'll love it,"QA QC, Database, Tester","4th floor - Etown 1, 364 Cong Hoa Street, Ward 13, Tan Binh, Ho Chi Minh",3P Learning in partnership with PYCOGROUP,The global leader in online education for school-aged students
"Embedded Software Engineer (C, C++)",FULL_TIME,You'll love it,"Embedded, C++, C language","28, Phung Khac Khoan, Dakao Ward, District 1, Ho Chi Minh",VEriK,www.veriksystems.com
Backend Developer (Nodejs/Golang),FULL_TIME,You'll love it,"NodeJS, SQL, Golang","28, Phung Khac Khoan, Dakao Ward, District 1, Ho Chi Minh",VEriK,www.veriksystems.com
BackEnd Senior Developer/Tech Lead,FULL_TIME,"1,000 - 1,200 USD","NodeJS, AWS, Spring","458 Phố Minh Khai, Vinhomes Times City, Vinh Tuy, Hai Ba Trung, Ha Noi",PRINCETON ACADEMY,Fast growing edtech startup that helps Vietnamese kids to talk native English and think critically.
Senior Java Developers (Spring/MySQL),FULL_TIME,"1,100 - 1,500 USD","Java, MySQL, Spring","Garden Building, 2/30 Cao Thắng, Ward 5, District 3, Ho Chi Minh",DIGILO,"We DIGILO Inc. is Japanese IT software, website development company in Tokyo."
UX/UI Designer,FULL_TIME,You'll love it,"Designer, UI-UX","182 Le Dai Hanh Street, Ward 15, District 11, Ho Chi Minh",HARAVAN,HARAVAN - Everything you need to selling everywhere
Unity Game Developer,FULL_TIME,"1,000 - 1,500 usd","Unity, Games, Android","473 Dien Bien Phu, Binh Thanh, Ho Chi Minh",NHN Vietnam,While focusing on mobile game business & launched an e-commerce business for stable profit growth
Mobile Developer (React Native),FULL_TIME,"1,000 - 1,500 USD","React Native, Android, ReactJS","D2 Giảng Võ, Ba Dinh, Ha Noi",LOGIVAN,LOGIVAN is a pioneering technology start-up that is transforming the fragmented trucking industry
05 C/C++ Developers,FULL_TIME,Up to 40m vnd,"C++, SQL","98 Nguy Nhu Kon Tum, Thanh Xuan, Ha Noi",IFI Solution - An NTT Data Company,Công ty hàng đầu về gia công phần mềm cho khách hàng Châu Âu
"iOS Developer (Swift, OOP, MVC)",FULL_TIME,Up to $1200+bonus,"iOS, OOP, Swift","Tầng 8 - Tòa nhà CTM Complex số 139 đường Cầu Giấy, Quan Hoa, Cầu Giấy, Hà Nội., Cau Giay, Ha Noi",FSI,Công ty CP Đầu tư Thương mại và Phát triển Công nghệ FSI
Jr/Sr React Native/ReactJS (Up to $2500),FULL_TIME,"800 - 2,500 USD","React Native, English, ReactJS","29 Phạm Hùng, Cau Giay, Ha Noi",Xvolve,Change the world with Xvolve!
Back-end Developer (.Net/Java/NodeJS),FULL_TIME,competitive package,"NodeJS, Java, .NET","Lotte Tower, 54 Lieu Giai, Ba Dinh, Ha Noi",Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),Let’s Challenge Together! And Update Yourself!
Technical Support Analyst (SQL),FULL_TIME,You'll love it,"Business Analyst, System Admin, SQL","178/8 Nguyễn Văn Thương, Phường 25, Binh Thanh, Ho Chi Minh",Confluence Vietnam (HCMC),A global leader in data- driven managed in investment solutions to optimize efficiency and control
4 Sr. .NET/ASP.NET/C# Devs $1K-2.2K,FULL_TIME,"1,000 - 2,200 USD","C#, ASP.NET, .NET","19 Tan Canh, Tan Binh, Ho Chi Minh",RANGSTRUP IT Vietnam,Working with RITVN isn’t just a job! IT’S A PROVEN PATH TO SUCCESS IN INFORMATION TECHNOLOGY.
"Junior Java Developer - UP TO $1,000",FULL_TIME,"600 - 1,000 USD","Java, OOP, Spring","Zone 3 và Zone 4, Tầng 16, tòa nhà Văn phòng 789, số 147 đường Hoàng Quốc Việt, Phường Nghĩa Đô, Cau Giay, Ha Noi",Dr.JOY,Tạo nền tảng liên lạc giao tiếp nhằm góp phần nâng cao hiệu quả và tính an toàn y tế.
".NET Developer - All Level (ASP.NET, C#)",FULL_TIME,"700 - 2,000 USD",".NET, C#, ASP.NET","444 Hoang Hoa Tham, Thuy Khue, Tay Ho, Ha Noi",GrapeCity,Japanese international enterprise software developer specializing in Microsoft technologies
Frontend Angular Developer (Agile),FULL_TIME,You'll love it,"Angular, Agile, English","FPT Cau Giay Building, Cau Giay, Ha Noi",FPT Software,The leading provider of software outsourcing services in Vietnam
