title,job_type,salary,skills,address,company_name,company_description
"Lập trình viên PHP(Laravel, upto 1,500$)",FULL_TIME,Up to $1500,"PHP, OOP, Laravel",RELIPA SOFTWARE: CHẤT LƯỢNG PHẦN MỀM VÀ CHẤT LƯỢNG CUỘC SỐNG LÀ ƯU TIÊN SỐ 1,RELIPA SOFTWARE,RELIPA SOFTWARE: CHẤT LƯỢNG PHẦN MỀM VÀ CHẤT LƯỢNG CUỘC SỐNG LÀ ƯU TIÊN SỐ 1
HOT - 2 Tester Software (kn từ 1-5 năm),FULL_TIME,Up to 1300 $,"Tester, Java, QA QC",Our cloud services are No.1 market share in back-office web services in Japan!,Rakus Vietnam Company,Our cloud services are No.1 market share in back-office web services in Japan!
5 AI/ Machine Learning Engineers,FULL_TIME,"1,000 - 3,000 USD","Python, C++, Cloud",Vulcan Labs,Vulcan Labs,Vulcan Labs
"Java Dev (Spring, Oracle) - Up to $2000",FULL_TIME,Up to $2000,"Java, Oracle, Spring", VIETTELIMEX -Công ty TNHH Nhà nước Một Thành viên Thương mại và Xuất nhập khẩu Viettel,VIETTELIMEX ( A Member of Viettel Group), VIETTELIMEX -Công ty TNHH Nhà nước Một Thành viên Thương mại và Xuất nhập khẩu Viettel
Senior IT & Infra,FULL_TIME,"600 - 1,000 USD","IT Support, System Engineer, System Admin",Our mission is to make it easy for pharmacies to research and order products.,Thuocsi.vn,Our mission is to make it easy for pharmacies to research and order products.
3 Frontend Developers,FULL_TIME,"500 - 1,200 USD","Designer, CSS, JavaScript",VOYAGER JSC,VOYAGER JSC,VOYAGER JSC
Java Developer (Upto 2000 NET),FULL_TIME,"500 - 2,000 USD","Spring, Java",Giaohangtietkiem.vn: MasterDev. - Working with Master Dev.,Giao Hàng Tiết Kiệm,Giaohangtietkiem.vn: MasterDev. - Working with Master Dev.
Senior .NET Web Dev (ASP.NET/JavaScript),FULL_TIME,You'll love it!,".NET, JavaScript, ASP.NET",Episerver ,Episerver,Episerver 
Senior WordPress Developer,FULL_TIME,You'll love it,"JavaScript, HTML5, Wordpress",eLightUp,eLightUp,eLightUp
"Jr/Sr PHP Developer (Magento 2, Laravel)",FULL_TIME,"500 - 1,000 USD","PHP, Magento, Laravel","Bắt đầu ngay hôm nay, Cùng Cadavan tận hưởng những trải nghiệm mua sắm xuyên biên giới.",Can Dau Van E-Commerce,"Bắt đầu ngay hôm nay, Cùng Cadavan tận hưởng những trải nghiệm mua sắm xuyên biên giới."
"Software Developer (Java, .NET, PHP)",FULL_TIME,You'll love it,"Java, PHP, .NET", VIETNAM HYDROMETEOROGICAL AND ENVIRONMENT EQUIPMENT JOINT STOCK COMPANY ,HYMETCO, VIETNAM HYDROMETEOROGICAL AND ENVIRONMENT EQUIPMENT JOINT STOCK COMPANY 
"Backend Developer (PHP, MySQL, Database)",FULL_TIME,You'll love it,"PHP, MySQL, Database",CÔNG TY CỔ PHẦN GV ASIA,"GV ASIA., JSC",CÔNG TY CỔ PHẦN GV ASIA
"PHP Developer (JavaScript, HTML5)",FULL_TIME,You'll love it,"PHP, HTML5, JavaScript",CÔNG TY CỔ PHẦN GIẢI PHÁP VÀ PHÁT TRIỂN IGITECH,"IGITECH.,JSC",CÔNG TY CỔ PHẦN GIẢI PHÁP VÀ PHÁT TRIỂN IGITECH
Senior Software Developer,FULL_TIME,You'll love it,"C language, C++",G-Saram,"G-SARAM Co.,Ltd",G-Saram
"03 Java Developers (Spring, PostgreSQL)",FULL_TIME,15 – 17 triệu,"Java, PostgreSql, Spring",Giúp khách hàng tập trung vào mảng kinh doanh cốt lõi thông qua giải pháp xử lý dữ liệu thông minh,SAIGON BPO,Giúp khách hàng tập trung vào mảng kinh doanh cốt lõi thông qua giải pháp xử lý dữ liệu thông minh
QA QC/Tester,FULL_TIME,12m – 18m vnd/month,"Tester, QA QC",VMC - a truly omnichannel shopping experience to the Vietnamese consumer,VM COMMERCE,VMC - a truly omnichannel shopping experience to the Vietnamese consumer
Business Analyst,FULL_TIME,15m – 24m vnd/month,"Business Analyst, UI-UX, Tester",VMC - a truly omnichannel shopping experience to the Vietnamese consumer,VM COMMERCE,VMC - a truly omnichannel shopping experience to the Vietnamese consumer
ERP Solution Consultant ($1000 - $2000),FULL_TIME,"1,000 - 2,000 USD","ERP, Product Manager, SAP",KHÁT KHAO CHINH PHỤC THẾ GIỚI SỐ,CMC Sai Gon Technology & Solution,KHÁT KHAO CHINH PHỤC THẾ GIỚI SỐ
WMS/DMS Business Analyst - BA,FULL_TIME,Lương up to 1200$,"Business Analyst, Agile, English",MEKSHIP EXPRESS SERVICES COMPANY LIMITED,MEKSHIP,MEKSHIP EXPRESS SERVICES COMPANY LIMITED
Python Developer,FULL_TIME,You'll love it,"Python, Database",Quantic is a leading offshore software outsourcing company in Vietnam to overseas market,Quantic ,Quantic is a leading offshore software outsourcing company in Vietnam to overseas market
50 Mobile Developers (iOS/Android),FULL_TIME,You'll love it,"Android, Java, iOS",Công ty CP Công nghệ Công nghiệp Bưu chính Viễn thông,VNPT Technology,Công ty CP Công nghệ Công nghiệp Bưu chính Viễn thông
Linux Programmer (C++/Python),FULL_TIME,You'll love it,"Linux, Python, C++", SkyLab believes in the connectivity and network of things,SkyLab, SkyLab believes in the connectivity and network of things
02 Lead/Senior QC Engineers,FULL_TIME,"1,300 - 2,000 USD","QA QC, Agile, Tester",THE GREAT PLACE TO WORK! Delivering top-performing mobile and platform products in Switzerland. ,NVG Technology,THE GREAT PLACE TO WORK! Delivering top-performing mobile and platform products in Switzerland. 
Product Manager (Internal Tools),FULL_TIME,"2,000 - 3,000 USD","Product Manager, Agile, Business Analyst",THE GREAT PLACE TO WORK! Delivering top-performing mobile and platform products in Switzerland. ,NVG Technology,THE GREAT PLACE TO WORK! Delivering top-performing mobile and platform products in Switzerland. 
"2 Mobile Apps (iOS/Android, OOP)",FULL_TIME,"600 - 1,200 USD","Android, OOP, iOS",". Công ty thuộc lĩnh vực Công nghệ thông tin, Outsource",Blue Technology,". Công ty thuộc lĩnh vực Công nghệ thông tin, Outsource"
02 Lead/Senior .Net Web Engineers,FULL_TIME,"1,600 - 2,500 USD",".NET, C#, ASP.NET",THE GREAT PLACE TO WORK! Delivering top-performing mobile and platform products in Switzerland. ,NVG Technology,THE GREAT PLACE TO WORK! Delivering top-performing mobile and platform products in Switzerland. 
02 Lead/Senior Frontend (ReactJS),FULL_TIME,"1,600 - 2,500 USD","ReactJS, JavaScript, English",THE GREAT PLACE TO WORK! Delivering top-performing mobile and platform products in Switzerland. ,NVG Technology,THE GREAT PLACE TO WORK! Delivering top-performing mobile and platform products in Switzerland. 
Senior/Principal C# .NET Core Engineer,FULL_TIME,Up to 2000$,".NET, C#, ReactJS",HARAVAN - Everything you need to selling everywhere,HARAVAN,HARAVAN - Everything you need to selling everywhere
Back End Dev (JavaScript/NodeJS/ReactJS),FULL_TIME,Up to $1500,"JavaScript, NodeJS, ReactJS","Tư vấn chiến lược, cung cấp phần mềm ngành y",Fitmed,"Tư vấn chiến lược, cung cấp phần mềm ngành y"
QA Engineer,FULL_TIME,"800 - 1,500 USD","QA QC, Tester",What’s your inner greatness?,Manabie International Pte Ltd,What’s your inner greatness?
Sr/Middle PHP Web Developer (WordPress),FULL_TIME,"1,000 - 1,600 USD","PHP, MySQL, Wordpress",VEN CREATIVE,VEN Creative,VEN CREATIVE
Senior/Middle Web Designer (UI-UX),FULL_TIME,"1,000 - 1,500 USD","UI-UX, Designer",VEN CREATIVE,VEN Creative,VEN CREATIVE
"Fullstack Dev (Java, MySQL, JavaScript)",FULL_TIME,"700 - 1,800 USD","Java, English, ReactJS",SCHOLA thay đổi nền giáo dục trực tuyến tại Đông Nam Á,SCHOLA,SCHOLA thay đổi nền giáo dục trực tuyến tại Đông Nam Á
Mobile Apps Developers (Android/iOS),FULL_TIME,You'll love it,"Android, iOS, React Native",Make logistics easy!,Coconut Silo,Make logistics easy!
"Backend Developer (NodeJS, JavaScript)",FULL_TIME,"800 - 1,000 USD","NodeJS, OOP, JavaScript",The New Gym ,The New Gym ,The New Gym 
".NET Developer (ASP.NET, C#)",FULL_TIME,You'll love it,".NET, C#, ASP.NET",ABANK - Kết Nối Tài Chính,ABANK,ABANK - Kết Nối Tài Chính
Expert Data Management Engineer (Java),FULL_TIME,You'll love it,"Java, Database, C++",DataStreams,Data Streams Asia,DataStreams
"Wordpress Developer (JavaScript, HTML5)",FULL_TIME,You'll love it,"Wordpress, HTML5, JavaScript",A Marketing Bridge,Ambrij Vietnam,A Marketing Bridge
Game Developers,FULL_TIME,15tr - 20tr,"Games, Unity, Android",TMGame99,TMGame99,TMGame99
Frontend Developer,FULL_TIME,You'll love it,"JavaScript, UI-UX",CMT Dragon,CMT Dragon,CMT Dragon
"Developer ( Java, .NET )",FULL_TIME,You'll love it,"Java, .NET",Viện Dầu khí Việt Nam,Viện dầu khí Việt Nam,Viện Dầu khí Việt Nam
"Fullstack Developer ( PHP, JavaScript )",FULL_TIME,You'll love it,"JavaScript, PHP",CÔNG TY CỔ PHẦN TRUYỀN THÔNG VMARK,Vmark,CÔNG TY CỔ PHẦN TRUYỀN THÔNG VMARK
React Native Developer,FULL_TIME,You'll love it,"React Native, JavaScript",A Creative Team,Công ty TNHH Giáo dục Sáng tạo Zenga,A Creative Team
"Developer ( Java, .NET )",FULL_TIME,You'll love it,"Java, JavaScript, .NET",Sun Ocean,Sun Ocean,Sun Ocean
Embedded Engineer,FULL_TIME,You'll love it,"C++, C#, Embedded",TRACE - TEC VIETNAM,TRACE - TEC VIETNAM,TRACE - TEC VIETNAM
Junior WordPress Developer,FULL_TIME,You'll love it,"JavaScript, HTML5, Wordpress",eLightUp,eLightUp,eLightUp
Senior Backend Developer,FULL_TIME,You'll love it,"iOS, Android",A Creative Team,Công ty TNHH Giáo dục Sáng tạo Zenga,A Creative Team
Fullstack Developer,FULL_TIME,You'll love it,"HTML5, JavaScript",CMT Dragon,CMT Dragon,CMT Dragon
"Web Developer  ( Java, PHP, C# )",FULL_TIME,"500 - 1,000 USD","Java, C#, PHP",HBS Việt Nam,HBS Việt Nam,HBS Việt Nam
Business Analyst,FULL_TIME,"1,300 - 1,800 USD","Business Analyst, Agile, UI-UX",Innovative Transportation Solutions,Karros Technologies,Innovative Transportation Solutions
10 PHP Backend Devs (Python/WordPress),FULL_TIME,Up to 25m,"PHP, Python, Wordpress","Hoạt động trong lĩnh vực BĐS, thiết kế web, và  lĩnh vực công nghệ thông tin",Propolife Việt Nam,"Hoạt động trong lĩnh vực BĐS, thiết kế web, và  lĩnh vực công nghệ thông tin"
Business Analyst (Crypto Exchange),FULL_TIME,"1,000 - 2,000 USD","Business Analyst, Agile","Tech Startup Incubator, Software Development Services, and Salesforce Consulting & Customization",TP&P Technology,"Tech Startup Incubator, Software Development Services, and Salesforce Consulting & Customization"
[Urgent] Experienced ASP.NET Developer,FULL_TIME,You'll love it,"ASP.NET, C#, .NET",ISB Vietnam Company Limited was established in 2003 with 100% investment of ISB Japan Group,IVC (ISB Vietnam),ISB Vietnam Company Limited was established in 2003 with 100% investment of ISB Japan Group
[Urgent] 10 Sr. Java Engineer (~$3000),FULL_TIME,"2,000 - 3,000 USD","Java, MySQL, Spring",Closing the Distance.,LINE Vietnam,Closing the Distance.
Tester Engineer 5+ (QA QC),FULL_TIME,"800 - 1,500 USD","Tester, English, QA QC",Do you like to be challenged? Do you like working with global teams? You might be a good fit for us!,AltSource ,Do you like to be challenged? Do you like working with global teams? You might be a good fit for us!
Senior Java Developer,FULL_TIME,"1,300 - 1,800 USD","Java, Database, AngularJS",Fincorp. - The Fintech Developer,Fincorp.,Fincorp. - The Fintech Developer
UI-UX Designer,FULL_TIME,You'll love it,"UI-UX, English, Designer",Belive Technology - One-stop solution for livestreaming,BeLive,Belive Technology - One-stop solution for livestreaming
Senior iOS Developers (Mobile Apps),FULL_TIME,"Up to 2,000 usd","iOS, Objective C, Swift",Belive Technology - One-stop solution for livestreaming,BeLive,Belive Technology - One-stop solution for livestreaming
"DevOps Engineers (Linux, AWS)",FULL_TIME,Very attractive package,"DevOps, Linux, AWS",Great wearable computing products inventor and manufacturer,Fossil Vietnam,Great wearable computing products inventor and manufacturer
"Junior/Middle Web Developer (PHP, MySQL)",FULL_TIME,500 - 700 USD,"PHP, MySQL, HTML5",Công ty bán lẻ trực tuyến,SCJ TV Shopping,Công ty bán lẻ trực tuyến
"Backend Developer (.NET, Java, SQL)",FULL_TIME,You'll love it,".NET, SQL, Java","Công ty Cổ phần Chứng khoán Trí Việt, tiền thân là CTCP chứng khoán Thái Bình Dương",Chứng Khoán Trí Việt,"Công ty Cổ phần Chứng khoán Trí Việt, tiền thân là CTCP chứng khoán Thái Bình Dương"
"Embedded Engineer ( C#, C++ )",FULL_TIME,You'll love it,"C#, C++",Emic,Emic,Emic
"Senior Web Dev/ Team Leader (.NET, C#)",FULL_TIME,"900 - 1,500 USD",".NET, C#, Team Leader",LẠC VIỆT – Hơn 20 năm luôn tiên phong trong ngành điện toán,Lac Viet Computing Corporation,LẠC VIỆT – Hơn 20 năm luôn tiên phong trong ngành điện toán
"Programmer ( JavaScript, HTML, CSS )",FULL_TIME,You'll love it,"JavaScript, HTML5, CSS",CÔNG TY TNHH IFRS,CÔNG TY TNHH IFRS,CÔNG TY TNHH IFRS
02 Business Analyst,FULL_TIME,You'll love it,"Business Analyst, Team Leader",Ngân hàng Thương mại Cổ phần Tiên Phong (gọi tắt là “TPBank”) được thành lập từ ngày 05/05/2008,Ngân hàng TMCP Tiên Phong | TPBank ,Ngân hàng Thương mại Cổ phần Tiên Phong (gọi tắt là “TPBank”) được thành lập từ ngày 05/05/2008
Technical IT Support Engineer (English),FULL_TIME,You'll love it,"IT Support, Product Manager, English",A location company providing custom location solutions to online gaming and broadcasting services,GeoTech,A location company providing custom location solutions to online gaming and broadcasting services
"Business Analyst (Agile, SQL)",FULL_TIME,You'll love it,"Business Analyst, Agile, SQL",Công ty Wakka Data Service ,Wakka Data Service,Công ty Wakka Data Service 
Lead Web Designer/Art Director,FULL_TIME,You'll love it,"Designer, Team Leader, English",San Francisco based software company that provides advanced solutions for cyber security industry,OPSWAT Software Vietnam,San Francisco based software company that provides advanced solutions for cyber security industry
Game Unity Developer,FULL_TIME,"Upto 1,500 usd","Unity, Games",CÔNG TY CỔ PHẦN SOLAR VIỆT NAM (SOLARJSC),Solar Viet Nam,CÔNG TY CỔ PHẦN SOLAR VIỆT NAM (SOLARJSC)
"Backend Developer (NodeJS, JavaScript)",FULL_TIME,Upto 1500$,"NodeJS, MySQL, JavaScript",Nami Corp. is a global fintech company working on Investment & Blockchain based Technology,Nami Corporation,Nami Corp. is a global fintech company working on Investment & Blockchain based Technology
"Frontend Dev (Javascript, HTML5, CSS)",FULL_TIME,Upto 1500$,"JavaScript, HTML5, CSS",Nami Corp. is a global fintech company working on Investment & Blockchain based Technology,Nami Corporation,Nami Corp. is a global fintech company working on Investment & Blockchain based Technology
Software Manager,FULL_TIME,Attractive salary,"Software Architect, System Engineer, Manager",Công ty Cổ phần Dược phẩm Pharmacity,Pharmacity,Công ty Cổ phần Dược phẩm Pharmacity
Manual&Automation QA QC/Tester (Sr/Lead),FULL_TIME,You'll love it,"Tester, QA QC",A leading global provider of digital platform engineering and software development services,EPAM,A leading global provider of digital platform engineering and software development services
"Frontend Dev (JavaScript,HTML,CSS)~1200$",FULL_TIME,Up to 1200$,"JavaScript, HTML5, CSS","BlueBottle Digital is a boutique digital dev, helping to design, dev and manage innovative web",BlueBottle Digital Việt Nam,"BlueBottle Digital is a boutique digital dev, helping to design, dev and manage innovative web"
QC Engineer (Tester),FULL_TIME,"300 - 1,000 usd (gross)","QA QC, Tester, .NET",Ahasoft,Ahasoft,Ahasoft
".Net Developer (C#, SQL)",FULL_TIME,"800 - 2,000 USD",".NET, C#, SQL",The leading provider of software outsourcing services in Vietnam,FPT Software,The leading provider of software outsourcing services in Vietnam
PHP Developer (CodeIgniter/HTML5/MySQL),FULL_TIME,"800 - 1,200 USD","PHP, MySQL, HTML5","Satisfy All Your Needs Co., Ltd.","Satisfy All Your Needs Co., Ltd","Satisfy All Your Needs Co., Ltd."
Python VueJS AWS Fullstack Engineer,FULL_TIME,"Up to $2,000","Python, AWS, VueJS",We are combination of talent people who always love challenging and discovering new limitations.,LEAP,We are combination of talent people who always love challenging and discovering new limitations.
iOS Developer (up to $3000),FULL_TIME,You'll love it,"Objective C, iOS, Swift",Work on cutting edge technologies and rocket your career! ,Codebox Solutions,Work on cutting edge technologies and rocket your career! 
Android Developer (up to $3000),FULL_TIME,You'll love it,"Android, Java, Kotlin",Work on cutting edge technologies and rocket your career! ,Codebox Solutions,Work on cutting edge technologies and rocket your career! 
QA QC Engineer (Tester),FULL_TIME,You'll love it,"QA QC, JavaScript, Tester",Join our mission to make investment easy and accessible for everyone!,RealStake Pte. Ltd,Join our mission to make investment easy and accessible for everyone!
"Senior PHP Dev (MySQL, HTML) upto $2000",FULL_TIME,Up to 2000$,"PHP, MySQL, HTML5","Công ty KaiyouIT là công ty 2 thành viên Nhật bản và Việt Nam, công ty thành lập vào tháng 2/2019",KaiyouIT,"Công ty KaiyouIT là công ty 2 thành viên Nhật bản và Việt Nam, công ty thành lập vào tháng 2/2019"
